,area_id,full_address,city,address,street_prefix,street_name,building,house_id,area_name,house_year
9303,2281050,г Москва б-р Покровский д.14/5,Москва,б-р Покровский д.14/5,б-р,Покровский ,д.14/5,8104093,муниципальный округ Басманный,1927
9304,2281050,г Москва б-р Покровский д.14/6 строение 1,Москва,б-р Покровский д.14/6 строение 1,б-р,Покровский ,д.14/6 строение 1,8104094,муниципальный округ Басманный,1915
9305,2281050,г Москва б-р Покровский д.16/10 строение 1,Москва,б-р Покровский д.16/10 строение 1,б-р,Покровский ,д.16/10 строение 1,8104099,муниципальный округ Басманный,1860
9306,2281050,г Москва б-р Покровский д.16_18 строение 4_4А,Москва,б-р Покровский д.16_18 строение 4_4А,б-р,Покровский ,д.16_18 строение 4_4А,8104106,муниципальный округ Басманный,1860
9307,2281050,г Москва б-р Покровский д.18/15 строение 2,Москва,б-р Покровский д.18/15 строение 2,б-р,Покровский ,д.18/15 строение 2,8104113,муниципальный округ Басманный,1860
9308,2281050,г Москва б-р Покровский д.4/17 строение 10,Москва,б-р Покровский д.4/17 строение 10,б-р,Покровский ,д.4/17 строение 10,7690637,муниципальный округ Басманный,2001
9309,2281050,г Москва б-р Покровский д.4/17 строение 6,Москва,б-р Покровский д.4/17 строение 6,б-р,Покровский ,д.4/17 строение 6,8104117,муниципальный округ Басманный,1955
9310,2281050,г Москва б-р Покровский д.4/17 строение 7,Москва,б-р Покровский д.4/17 строение 7,б-р,Покровский ,д.4/17 строение 7,8104122,муниципальный округ Басманный,1893
9311,2281050,г Москва б-р Покровский д.8 строение 2,Москва,б-р Покровский д.8 строение 2,б-р,Покровский ,д.8 строение 2,8104128,муниципальный округ Басманный,1900
9314,2281050,г Москва б-р Чистопрудный д.11 строение 1,Москва,б-р Чистопрудный д.11 строение 1,б-р,Чистопрудный ,д.11 строение 1,8103944,муниципальный округ Басманный,1917
9315,2281050,г Москва б-р Чистопрудный д.11 строение 2,Москва,б-р Чистопрудный д.11 строение 2,б-р,Чистопрудный ,д.11 строение 2,8103950,муниципальный округ Басманный,1870
9316,2281050,г Москва б-р Чистопрудный д.11 строение 4,Москва,б-р Чистопрудный д.11 строение 4,б-р,Чистопрудный ,д.11 строение 4,8103955,муниципальный округ Басманный,1917
9318,2281050,г Москва б-р Чистопрудный д.12 кор.2,Москва,б-р Чистопрудный д.12 кор.2,б-р,Чистопрудный ,д.12 кор.2,8090125,муниципальный округ Басманный,1931
9319,2281050,г Москва б-р Чистопрудный д.12 кор.3,Москва,б-р Чистопрудный д.12 кор.3,б-р,Чистопрудный ,д.12 кор.3,8103960,муниципальный округ Басманный,1937
9321,2281050,г Москва б-р Чистопрудный д.12 кор.5,Москва,б-р Чистопрудный д.12 кор.5,б-р,Чистопрудный ,д.12 кор.5,8090128,муниципальный округ Басманный,1930
9322,2281050,г Москва б-р Чистопрудный д.12 кор.6,Москва,б-р Чистопрудный д.12 кор.6,б-р,Чистопрудный ,д.12 кор.6,8103972,муниципальный округ Басманный,1926
9323,2281050,г Москва б-р Чистопрудный д.13 строение 1,Москва,б-р Чистопрудный д.13 строение 1,б-р,Чистопрудный ,д.13 строение 1,8103975,муниципальный округ Басманный,1900
9324,2281050,г Москва б-р Чистопрудный д.13 строение 2,Москва,б-р Чистопрудный д.13 строение 2,б-р,Чистопрудный ,д.13 строение 2,8103978,муниципальный округ Басманный,1917
9325,2281050,г Москва б-р Чистопрудный д.13 строение 3,Москва,б-р Чистопрудный д.13 строение 3,б-р,Чистопрудный ,д.13 строение 3,8103982,муниципальный округ Басманный,1900
9326,2281050,г Москва б-р Чистопрудный д.14 строение 3,Москва,б-р Чистопрудный д.14 строение 3,б-р,Чистопрудный ,д.14 строение 3,8103987,муниципальный округ Басманный,1908
9327,2281050,г Москва б-р Чистопрудный д.15 строение 1,Москва,б-р Чистопрудный д.15 строение 1,б-р,Чистопрудный ,д.15 строение 1,8103990,муниципальный округ Басманный,1917
9328,2281050,г Москва б-р Чистопрудный д.15 строение 2,Москва,б-р Чистопрудный д.15 строение 2,б-р,Чистопрудный ,д.15 строение 2,8103996,муниципальный округ Басманный,1910
9329,2281050,г Москва б-р Чистопрудный д.1А,Москва,б-р Чистопрудный д.1А,б-р,Чистопрудный ,д.1А,8104002,муниципальный округ Басманный,1917
9330,2281050,г Москва б-р Чистопрудный д.23 строение 1,Москва,б-р Чистопрудный д.23 строение 1,б-р,Чистопрудный ,д.23 строение 1,8104009,муниципальный округ Басманный,1907
9331,2281050,г Москва б-р Чистопрудный д.7/2,Москва,б-р Чистопрудный д.7/2,б-р,Чистопрудный ,д.7/2,8104014,муниципальный округ Басманный,1960
9332,2281050,г Москва б-р Чистопрудный д.9 строение 1,Москва,б-р Чистопрудный д.9 строение 1,б-р,Чистопрудный ,д.9 строение 1,8104017,муниципальный округ Басманный,1917
9333,2281050,г Москва наб Академика Туполева д.1/7 строение 2,Москва,наб Академика Туполева д.1/7 строение 2,наб,Академика Туполева ,д.1/7 строение 2,8103747,муниципальный округ Басманный,1961
9334,2281050,г Москва наб Академика Туполева д.15,Москва,наб Академика Туполева д.15,наб,Академика Туполева ,д.15,7618935,муниципальный округ Басманный,2008
9335,2281050,г Москва наб Рубцовская д.2 кор.1,Москва,наб Рубцовская д.2 кор.1,наб,Рубцовская ,д.2 кор.1,8102881,муниципальный округ Басманный,1999
9336,2281050,г Москва наб Рубцовская д.2 кор.2,Москва,наб Рубцовская д.2 кор.2,наб,Рубцовская ,д.2 кор.2,8102883,муниципальный округ Басманный,1999
9337,2281050,г Москва наб Рубцовская д.2 кор.3,Москва,наб Рубцовская д.2 кор.3,наб,Рубцовская ,д.2 кор.3,8102888,муниципальный округ Басманный,1999
9338,2281050,г Москва наб Рубцовская д.2 кор.4,Москва,наб Рубцовская д.2 кор.4,наб,Рубцовская ,д.2 кор.4,8102889,муниципальный округ Басманный,1999
9339,2281050,г Москва наб Рубцовская д.2 кор.5,Москва,наб Рубцовская д.2 кор.5,наб,Рубцовская ,д.2 кор.5,8102891,муниципальный округ Басманный,1999
9340,2281050,г Москва наб Рубцовская д.4 кор.1,Москва,наб Рубцовская д.4 кор.1,наб,Рубцовская ,д.4 кор.1,8102892,муниципальный округ Басманный,2002
9341,2281050,г Москва наб Рубцовская д.4 кор.2,Москва,наб Рубцовская д.4 кор.2,наб,Рубцовская ,д.4 кор.2,8102893,муниципальный округ Басманный,2002
9342,2281050,г Москва наб Рубцовская д.4 кор.3,Москва,наб Рубцовская д.4 кор.3,наб,Рубцовская ,д.4 кор.3,8102894,муниципальный округ Басманный,2002
9343,2281050,г Москва наб Семеновская д.2/1 строение 1,Москва,наб Семеновская д.2/1 строение 1,наб,Семеновская ,д.2/1 строение 1,8103528,муниципальный округ Басманный,1956
9344,2281050,г Москва наб Семеновская д.2/1 строение 2,Москва,наб Семеновская д.2/1 строение 2,наб,Семеновская ,д.2/1 строение 2,8103539,муниципальный округ Басманный,1967
9345,2281050,г Москва наб Семеновская д.3/1 кор.1,Москва,наб Семеновская д.3/1 кор.1,наб,Семеновская ,д.3/1 кор.1,8103546,муниципальный округ Басманный,1951
9346,2281050,г Москва наб Семеновская д.3/1 кор.2,Москва,наб Семеновская д.3/1 кор.2,наб,Семеновская ,д.3/1 кор.2,8103551,муниципальный округ Басманный,1951
9347,2281050,г Москва наб Семеновская д.3/1 кор.2А,Москва,наб Семеновская д.3/1 кор.2А,наб,Семеновская ,д.3/1 кор.2А,8103569,муниципальный округ Басманный,1951
9348,2281050,г Москва наб Семеновская д.3/1 кор.3,Москва,наб Семеновская д.3/1 кор.3,наб,Семеновская ,д.3/1 кор.3,8104654,муниципальный округ Басманный,1950
9349,2281050,г Москва наб Семеновская д.3/1 кор.4,Москва,наб Семеновская д.3/1 кор.4,наб,Семеновская ,д.3/1 кор.4,8103574,муниципальный округ Басманный,1955
9350,2281050,г Москва наб Семеновская д.3/1 кор.5,Москва,наб Семеновская д.3/1 кор.5,наб,Семеновская ,д.3/1 кор.5,8103581,муниципальный округ Басманный,1955
9351,2281050,г Москва наб Семеновская д.3/1 кор.6,Москва,наб Семеновская д.3/1 кор.6,наб,Семеновская ,д.3/1 кор.6,8103585,муниципальный округ Басманный,1957
9352,2281050,г Москва наб Семеновская д.3/1 кор.7,Москва,наб Семеновская д.3/1 кор.7,наб,Семеновская ,д.3/1 кор.7,8103595,муниципальный округ Басманный,1952
9353,2281050,г Москва пер Аптекарский д.10/1,Москва,пер Аптекарский д.10/1,пер,Аптекарский ,д.10/1,7621222,муниципальный округ Басманный,1978
9354,2281050,г Москва пер Аптекарский д.13/15,Москва,пер Аптекарский д.13/15,пер,Аптекарский ,д.13/15,7621624,муниципальный округ Басманный,1958
9355,2281050,г Москва пер Аптекарский д.15,Москва,пер Аптекарский д.15,пер,Аптекарский ,д.15,7621633,муниципальный округ Басманный,1964
9356,2281050,г Москва пер Аптекарский д.3/22,Москва,пер Аптекарский д.3/22,пер,Аптекарский ,д.3/22,7620739,муниципальный округ Басманный,1928
9357,2281050,г Москва пер Аптекарский д.5/21,Москва,пер Аптекарский д.5/21,пер,Аптекарский ,д.5/21,7620761,муниципальный округ Басманный,1917
9358,2281050,г Москва пер Аптекарский д.7,Москва,пер Аптекарский д.7,пер,Аптекарский ,д.7,7620782,муниципальный округ Басманный,1954
9359,2281050,г Москва пер Аптекарский д.8,Москва,пер Аптекарский д.8,пер,Аптекарский ,д.8,7621071,муниципальный округ Басманный,1955
9360,2281050,г Москва пер Аптекарский д.8/2,Москва,пер Аптекарский д.8/2,пер,Аптекарский ,д.8/2,7621089,муниципальный округ Басманный,1976
9361,2281050,г Москва пер Армянский д.1/8 строение 1,Москва,пер Армянский д.1/8 строение 1,пер,Армянский ,д.1/8 строение 1,8198673,муниципальный округ Басманный,1903
9362,2281050,"г Москва пер Армянский д.4 строение 1 А,Б",Москва,"пер Армянский д.4 строение 1 А,Б",пер,Армянский ,"д.4 строение 1 А,Б",8079312,муниципальный округ Басманный,1917
9363,2281050,г Москва пер Армянский д.4 строение 1АБ,Москва,пер Армянский д.4 строение 1АБ,пер,Армянский ,д.4 строение 1АБ,8096736,муниципальный округ Басманный,1917
9364,2281050,г Москва пер Армянский д.7,Москва,пер Армянский д.7,пер,Армянский ,д.7,8096739,муниципальный округ Басманный,1900
9365,2281050,г Москва пер Архангельский д.11/16 строение 1,Москва,пер Архангельский д.11/16 строение 1,пер,Архангельский ,д.11/16 строение 1,8096746,муниципальный округ Басманный,1928
9366,2281050,г Москва пер Архангельский д.11/16 строение 4,Москва,пер Архангельский д.11/16 строение 4,пер,Архангельский ,д.11/16 строение 4,8096748,муниципальный округ Басманный,1932
9367,2281050,г Москва пер Архангельский д.7 строение 1,Москва,пер Архангельский д.7 строение 1,пер,Архангельский ,д.7 строение 1,8096740,муниципальный округ Басманный,1912
9368,2281050,г Москва пер Архангельский д.8/2 строение 2,Москва,пер Архангельский д.8/2 строение 2,пер,Архангельский ,д.8/2 строение 2,8096741,муниципальный округ Басманный,1917
9369,2281050,г Москва пер Архангельский д.8/2 строение 4,Москва,пер Архангельский д.8/2 строение 4,пер,Архангельский ,д.8/2 строение 4,8096743,муниципальный округ Басманный,1917
9370,2281050,г Москва пер Архангельский д.8/2 строение 6,Москва,пер Архангельский д.8/2 строение 6,пер,Архангельский ,д.8/2 строение 6,8096744,муниципальный округ Басманный,1904
9371,2281050,г Москва пер Архангельский д.9,Москва,пер Архангельский д.9,пер,Архангельский ,д.9,8096745,муниципальный округ Басманный,1913
9372,2281050,г Москва пер Балакиревский д.2/26,Москва,пер Балакиревский д.2/26,пер,Балакиревский ,д.2/26,7621938,муниципальный округ Басманный,1917
9373,2281050,г Москва пер Барашевский д.12 строение 2,Москва,пер Барашевский д.12 строение 2,пер,Барашевский ,д.12 строение 2,8096760,муниципальный округ Басманный,1860
9374,2281050,г Москва пер Басманный 1-й д.12,Москва,пер Басманный 1-й д.12,пер,Басманный 1-й ,д.12,8096832,муниципальный округ Басманный,1920
9375,2281050,г Москва пер Басманный 1-й д.4,Москва,пер Басманный 1-й д.4,пер,Басманный 1-й ,д.4,8096830,муниципальный округ Басманный,1913
9377,2281050,г Москва пер Бригадирский д.3/5,Москва,пер Бригадирский д.3/5,пер,Бригадирский ,д.3/5,7621971,муниципальный округ Басманный,1974
9378,2281050,г Москва пер Волховский д.2 строение 1,Москва,пер Волховский д.2 строение 1,пер,Волховский ,д.2 строение 1,8096843,муниципальный округ Басманный,1974
9379,2281050,г Москва пер Волховский д.21/23,Москва,пер Волховский д.21/23,пер,Волховский ,д.21/23,8096844,муниципальный округ Басманный,1953
9380,2281050,г Москва пер Гороховский д.11_13,Москва,пер Гороховский д.11_13,пер,Гороховский ,д.11_13,8096860,муниципальный округ Басманный,1972
9381,2281050,г Москва пер Гороховский д.15,Москва,пер Гороховский д.15,пер,Гороховский ,д.15,8096861,муниципальный округ Басманный,1956
9382,2281050,г Москва пер Гороховский д.16,Москва,пер Гороховский д.16,пер,Гороховский ,д.16,8096863,муниципальный округ Басманный,1915
9383,2281050,г Москва пер Гороховский д.18/20 строение 1,Москва,пер Гороховский д.18/20 строение 1,пер,Гороховский ,д.18/20 строение 1,8096864,муниципальный округ Басманный,1959
9384,2281050,г Москва пер Гороховский д.21,Москва,пер Гороховский д.21,пер,Гороховский ,д.21,7562204,муниципальный округ Басманный,1981
9385,2281050,г Москва пер Гороховский д.8,Москва,пер Гороховский д.8,пер,Гороховский ,д.8,8096857,муниципальный округ Басманный,1972
9386,2281050,г Москва пер Гороховский д.9 строение 1,Москва,пер Гороховский д.9 строение 1,пер,Гороховский ,д.9 строение 1,8096858,муниципальный округ Басманный,1957
9393,2281050,г Москва пер Госпитальный д.8,Москва,пер Госпитальный д.8,пер,Госпитальный ,д.8,8096898,муниципальный округ Басманный,1968
9394,2281050,г Москва пер Гусятников д.13/3,Москва,пер Гусятников д.13/3,пер,Гусятников ,д.13/3,8096911,муниципальный округ Басманный,1917
9395,2281050,г Москва пер Гусятников д.3/1 строение 1,Москва,пер Гусятников д.3/1 строение 1,пер,Гусятников ,д.3/1 строение 1,8096907,муниципальный округ Басманный,1910
9396,2281050,г Москва пер Гусятников д.4 строение 3,Москва,пер Гусятников д.4 строение 3,пер,Гусятников ,д.4 строение 3,8096908,муниципальный округ Басманный,1917
9397,2281050,г Москва пер Гусятников д.4 строение 4,Москва,пер Гусятников д.4 строение 4,пер,Гусятников ,д.4 строение 4,8096909,муниципальный округ Басманный,1895
9398,2281050,г Москва пер Гусятников д.9,Москва,пер Гусятников д.9,пер,Гусятников ,д.9,8096910,муниципальный округ Басманный,1924
9399,2281050,г Москва пер Девяткин д.2,Москва,пер Девяткин д.2,пер,Девяткин ,д.2,8090019,муниципальный округ Басманный,1890
9400,2281050,г Москва пер Девяткин д.4,Москва,пер Девяткин д.4,пер,Девяткин ,д.4,8090026,муниципальный округ Басманный,1917
9401,2281050,г Москва пер Демидовский Б. д.10/28,Москва,пер Демидовский Б. д.10/28,пер,Демидовский Б. ,д.10/28,7621913,муниципальный округ Басманный,1917
9402,2281050,г Москва пер Демидовский Б. д.9,Москва,пер Демидовский Б. д.9,пер,Демидовский Б. ,д.9,8096912,муниципальный округ Басманный,2007
9403,2281050,г Москва пер Демидовский М. д.3,Москва,пер Демидовский М. д.3,пер,Демидовский М. ,д.3,8096913,муниципальный округ Басманный,1927
9404,2281050,г Москва пер Денисовский д.22,Москва,пер Денисовский д.22,пер,Денисовский ,д.22,8024065,муниципальный округ Басманный,2004
9405,2281050,г Москва пер Денисовский д.3/5,Москва,пер Денисовский д.3/5,пер,Денисовский ,д.3/5,7621972,муниципальный округ Басманный,1959
9406,2281050,г Москва пер Денисовский д.8/14,Москва,пер Денисовский д.8/14,пер,Денисовский ,д.8/14,7621973,муниципальный округ Басманный,1960
9407,2281050,г Москва пер Денисовский д.9,Москва,пер Денисовский д.9,пер,Денисовский ,д.9,7621974,муниципальный округ Басманный,1959
9408,2281050,г Москва пер Дурасовский д.3 строение 1,Москва,пер Дурасовский д.3 строение 1,пер,Дурасовский ,д.3 строение 1,8096914,муниципальный округ Басманный,1900
9409,2281050,г Москва пер Дурасовский д.9,Москва,пер Дурасовский д.9,пер,Дурасовский ,д.9,8096915,муниципальный округ Басманный,1975
9411,2281050,г Москва пер Елизаветинский д.6 строение 1,Москва,пер Елизаветинский д.6 строение 1,пер,Елизаветинский ,д.6 строение 1,8096916,муниципальный округ Басманный,1960
9412,2281050,г Москва пер Златоустинский Б. д.3/5 строение 1,Москва,пер Златоустинский Б. д.3/5 строение 1,пер,Златоустинский Б. ,д.3/5 строение 1,8090090,муниципальный округ Басманный,1924
9413,2281050,г Москва пер Златоустинский Б. д.3А строение 2,Москва,пер Златоустинский Б. д.3А строение 2,пер,Златоустинский Б. ,д.3А строение 2,8090089,муниципальный округ Басманный,1917
9414,2281050,г Москва пер Златоустинский М. д.10 строение 1,Москва,пер Златоустинский М. д.10 строение 1,пер,Златоустинский М. ,д.10 строение 1,8102863,муниципальный округ Басманный,1917
9415,2281050,г Москва пер Златоустинский М. д.8 строение 1,Москва,пер Златоустинский М. д.8 строение 1,пер,Златоустинский М. ,д.8 строение 1,8090030,муниципальный округ Басманный,1890
9417,2281050,г Москва пер Ивановский М. д.11/6 строение 1,Москва,пер Ивановский М. д.11/6 строение 1,пер,Ивановский М. ,д.11/6 строение 1,8102864,муниципальный округ Басманный,1917
9418,2281050,г Москва пер Ивановский М. д.11/6 строение 2,Москва,пер Ивановский М. д.11/6 строение 2,пер,Ивановский М. ,д.11/6 строение 2,8102865,муниципальный округ Басманный,1917
9419,2281050,г Москва пер Ивановский М. д.6/5 строение 1,Москва,пер Ивановский М. д.6/5 строение 1,пер,Ивановский М. ,д.6/5 строение 1,8102866,муниципальный округ Басманный,1880
9420,2281050,г Москва пер Ирининский 2-й д.4 строение 1,Москва,пер Ирининский 2-й д.4 строение 1,пер,Ирининский 2-й ,д.4 строение 1,8102867,муниципальный округ Басманный,1957
9421,2281050,г Москва пер Казарменный д.10 строение 1,Москва,пер Казарменный д.10 строение 1,пер,Казарменный ,д.10 строение 1,8103492,муниципальный округ Басманный,1917
9422,2281050,г Москва пер Казарменный д.10 строение 2,Москва,пер Казарменный д.10 строение 2,пер,Казарменный ,д.10 строение 2,8103496,муниципальный округ Басманный,1917
9423,2281050,г Москва пер Казарменный д.3,Москва,пер Казарменный д.3,пер,Казарменный ,д.3,7550740,муниципальный округ Басманный,2009
9424,2281050,г Москва пер Казарменный д.3_5 строение 2,Москва,пер Казарменный д.3_5 строение 2,пер,Казарменный ,д.3_5 строение 2,8103502,муниципальный округ Басманный,1917
9425,2281050,г Москва пер Казарменный д.4 строение 1,Москва,пер Казарменный д.4 строение 1,пер,Казарменный ,д.4 строение 1,8103507,муниципальный округ Басманный,1897
9426,2281050,г Москва пер Казарменный д.4 строение 2,Москва,пер Казарменный д.4 строение 2,пер,Казарменный ,д.4 строение 2,8103512,муниципальный округ Басманный,1956
9427,2281050,г Москва пер Казарменный д.4 строение 3,Москва,пер Казарменный д.4 строение 3,пер,Казарменный ,д.4 строение 3,8103518,муниципальный округ Басманный,1917
9428,2281050,г Москва пер Казарменный д.6 строение 2,Москва,пер Казарменный д.6 строение 2,пер,Казарменный ,д.6 строение 2,8103522,муниципальный округ Басманный,1908
9429,2281050,г Москва пер Казарменный д.8 строение 1,Москва,пер Казарменный д.8 строение 1,пер,Казарменный ,д.8 строение 1,8103526,муниципальный округ Басманный,1910
9430,2281050,г Москва пер Казарменный д.8 строение 2,Москва,пер Казарменный д.8 строение 2,пер,Казарменный ,д.8 строение 2,8103529,муниципальный округ Басманный,1915
9431,2281050,г Москва пер Казарменный д.8 строение 3,Москва,пер Казарменный д.8 строение 3,пер,Казарменный ,д.8 строение 3,8103536,муниципальный округ Басманный,1917
9432,2281050,г Москва пер Казенный Б. д.1/2 строение 1,Москва,пер Казенный Б. д.1/2 строение 1,пер,Казенный Б. ,д.1/2 строение 1,8103560,муниципальный округ Басманный,1860
9433,2281050,г Москва пер Казенный Б. д.10 строение 1,Москва,пер Казенный Б. д.10 строение 1,пер,Казенный Б. ,д.10 строение 1,8103565,муниципальный округ Басманный,1880
9434,2281050,г Москва пер Казенный Б. д.10 строение 2,Москва,пер Казенный Б. д.10 строение 2,пер,Казенный Б. ,д.10 строение 2,8103570,муниципальный округ Басманный,1880
9435,2281050,г Москва пер Казенный Б. д.2,Москва,пер Казенный Б. д.2,пер,Казенный Б. ,д.2,8103575,муниципальный округ Басманный,1997
9436,2281050,г Москва пер Казенный Б. д.4,Москва,пер Казенный Б. д.4,пер,Казенный Б. ,д.4,8103579,муниципальный округ Басманный,1972
9437,2281050,г Москва пер Казенный Б. д.5,Москва,пер Казенный Б. д.5,пер,Казенный Б. ,д.5,8103584,муниципальный округ Басманный,1914
9438,2281050,г Москва пер Казенный Б. д.5а,Москва,пер Казенный Б. д.5а,пер,Казенный Б. ,д.5а,8103590,муниципальный округ Басманный,1954
9439,2281050,г Москва пер Казенный Б. д.6 строение 1,Москва,пер Казенный Б. д.6 строение 1,пер,Казенный Б. ,д.6 строение 1,8103617,муниципальный округ Басманный,1971
9440,2281050,г Москва пер Казенный Б. д.7,Москва,пер Казенный Б. д.7,пер,Казенный Б. ,д.7,8103596,муниципальный округ Басманный,1949
9441,2281050,г Москва пер Казенный Б. д.8 строение 2,Москва,пер Казенный Б. д.8 строение 2,пер,Казенный Б. ,д.8 строение 2,8103605,муниципальный округ Басманный,1914
9442,2281050,г Москва пер Казенный М. д.10,Москва,пер Казенный М. д.10,пер,Казенный М. ,д.10,8284847,муниципальный округ Басманный,1914
9443,2281050,г Москва пер Казенный М. д.12 строение 1,Москва,пер Казенный М. д.12 строение 1,пер,Казенный М. ,д.12 строение 1,8285054,муниципальный округ Басманный,1914
9444,2281050,г Москва пер Казенный М. д.12 строение 2,Москва,пер Казенный М. д.12 строение 2,пер,Казенный М. ,д.12 строение 2,8285059,муниципальный округ Басманный,1914
9445,2281050,г Москва пер Казенный М. д.16,Москва,пер Казенный М. д.16,пер,Казенный М. ,д.16,8285062,муниципальный округ Басманный,1917
9446,2281050,г Москва пер Казенный М. д.2/1 строение 2,Москва,пер Казенный М. д.2/1 строение 2,пер,Казенный М. ,д.2/1 строение 2,8103619,муниципальный округ Басманный,1870
9447,2281050,г Москва пер Казенный М. д.4_6 строение 1,Москва,пер Казенный М. д.4_6 строение 1,пер,Казенный М. ,д.4_6 строение 1,8103625,муниципальный округ Басманный,1958
9448,2281050,г Москва пер Казенный М. д.8,Москва,пер Казенный М. д.8,пер,Казенный М. ,д.8,8103629,муниципальный округ Басманный,1914
9449,2281050,г Москва пер Козловский Б. д.10 строение 1,Москва,пер Козловский Б. д.10 строение 1,пер,Козловский Б. ,д.10 строение 1,8090137,муниципальный округ Басманный,1957
9450,2281050,г Москва пер Козловский Б. д.10 строение 3,Москва,пер Козловский Б. д.10 строение 3,пер,Козловский Б. ,д.10 строение 3,8090143,муниципальный округ Басманный,1917
9451,2281050,г Москва пер Козловский Б. д.11 строение 1,Москва,пер Козловский Б. д.11 строение 1,пер,Козловский Б. ,д.11 строение 1,8103630,муниципальный округ Басманный,1927
9452,2281050,г Москва пер Козловский Б. д.11 строение 2,Москва,пер Козловский Б. д.11 строение 2,пер,Козловский Б. ,д.11 строение 2,8090042,муниципальный округ Басманный,1927
9453,2281050,г Москва пер Козловский Б. д.12,Москва,пер Козловский Б. д.12,пер,Козловский Б. ,д.12,8090138,муниципальный округ Басманный,1912
9454,2281050,г Москва пер Козловский Б. д.3/2,Москва,пер Козловский Б. д.3/2,пер,Козловский Б. ,д.3/2,8244714,муниципальный округ Басманный,1904
9455,2281050,г Москва пер Козловский Б. д.7,Москва,пер Козловский Б. д.7,пер,Козловский Б. ,д.7,8090079,муниципальный округ Басманный,1927
9456,2281050,г Москва пер Козловский Б. д.8 строение 1,Москва,пер Козловский Б. д.8 строение 1,пер,Козловский Б. ,д.8 строение 1,8090144,муниципальный округ Басманный,1910
9457,2281050,г Москва пер Козловский М. д.10,Москва,пер Козловский М. д.10,пер,Козловский М. ,д.10,8103638,муниципальный округ Басманный,1957
9458,2281050,г Москва пер Козловский М. д.6,Москва,пер Козловский М. д.6,пер,Козловский М. ,д.6,8103641,муниципальный округ Басманный,1953
9459,2281050,г Москва пер Козловский М. д.8 строение 1,Москва,пер Козловский М. д.8 строение 1,пер,Козловский М. ,д.8 строение 1,8103646,муниципальный округ Басманный,1955
9460,2281050,г Москва пер Колпачный д.6 строение 4,Москва,пер Колпачный д.6 строение 4,пер,Колпачный ,д.6 строение 4,8103652,муниципальный округ Басманный,1931
9461,2281050,г Москва пер Колпачный д.6 строение 5,Москва,пер Колпачный д.6 строение 5,пер,Колпачный ,д.6 строение 5,8090071,муниципальный округ Басманный,1917
9462,2281050,г Москва пер Кривоколенный д.10,Москва,пер Кривоколенный д.10,пер,Кривоколенный ,д.10,8103655,муниципальный округ Басманный,1860
9463,2281050,г Москва пер Кривоколенный д.10 строение 2,Москва,пер Кривоколенный д.10 строение 2,пер,Кривоколенный ,д.10 строение 2,8103659,муниципальный округ Басманный,1860
9464,2281050,г Москва пер Кривоколенный д.11/13 строение 1,Москва,пер Кривоколенный д.11/13 строение 1,пер,Кривоколенный ,д.11/13 строение 1,8103662,муниципальный округ Басманный,1880
9465,2281050,г Москва пер Кривоколенный д.14 строение 1,Москва,пер Кривоколенный д.14 строение 1,пер,Кривоколенный ,д.14 строение 1,8103668,муниципальный округ Басманный,1912
9466,2281050,г Москва пер Кривоколенный д.5,Москва,пер Кривоколенный д.5,пер,Кривоколенный ,д.5,8133155,муниципальный округ Басманный,2004
9467,2281050,г Москва пер Лефортовский д.4 строение 3,Москва,пер Лефортовский д.4 строение 3,пер,Лефортовский ,д.4 строение 3,7622010,муниципальный округ Басманный,1915
9468,2281050,г Москва пер Лефортовский д.5/7 строение 4,Москва,пер Лефортовский д.5/7 строение 4,пер,Лефортовский ,д.5/7 строение 4,7622012,муниципальный округ Басманный,1957
9469,2281050,г Москва пер Лучников д.7/4 строение 5,Москва,пер Лучников д.7/4 строение 5,пер,Лучников ,д.7/4 строение 5,8103700,муниципальный округ Басманный,1905
9470,2281050,г Москва пер Лучников д.7/4 строение 6,Москва,пер Лучников д.7/4 строение 6,пер,Лучников ,д.7/4 строение 6,8103702,муниципальный округ Басманный,1905
9471,2281050,г Москва пер Лялин д.11_13 строение 1,Москва,пер Лялин д.11_13 строение 1,пер,Лялин ,д.11_13 строение 1,8103712,муниципальный округ Басманный,1917
9472,2281050,г Москва пер Лялин д.11_13 строение 2,Москва,пер Лялин д.11_13 строение 2,пер,Лялин ,д.11_13 строение 2,8103717,муниципальный округ Басманный,1914
9473,2281050,г Москва пер Лялин д.14 строение 1,Москва,пер Лялин д.14 строение 1,пер,Лялин ,д.14 строение 1,8103725,муниципальный округ Басманный,1896
9474,2281050,г Москва пер Лялин д.14 строение 2,Москва,пер Лялин д.14 строение 2,пер,Лялин ,д.14 строение 2,8103728,муниципальный округ Басманный,1926
9475,2281050,г Москва пер Лялин д.20,Москва,пер Лялин д.20,пер,Лялин ,д.20,8103733,муниципальный округ Басманный,1914
9476,2281050,г Москва пер Лялин д.22,Москва,пер Лялин д.22,пер,Лялин ,д.22,8103735,муниципальный округ Басманный,1914
9477,2281050,г Москва пер Лялин д.23/29 строение 1,Москва,пер Лялин д.23/29 строение 1,пер,Лялин ,д.23/29 строение 1,8103737,муниципальный округ Басманный,1958
9478,2281050,г Москва пер Лялин д.24_26 строение 2,Москва,пер Лялин д.24_26 строение 2,пер,Лялин ,д.24_26 строение 2,8103744,муниципальный округ Басманный,1956
